file,se_mean,se_std,se_p95,flatness_mean,flatness_std,flatness_p95,te_rms,mse_env,harm_ratio,domain,OAAS1,OAAS2,OAAS3
W7_03.wav,3.557580739574993,0.6259597399653669,4.461563660308368,0.0003098596137356,0.0120863818654749,1.5363972036344917e-05,14.067182719234236,5.964346763739693,0.4941352769913341,music,-1.1417109116876345,-1.9316012238768925,-0.6432030174694235
W7_04.wav,3.046923564547888,0.7365165530237684,3.924360676637306,0.0015930036824165,0.0271702534928389,5.930089781073056e-06,14.673321294764088,7.105861999799584,0.3899977466120627,music,-0.7825117616195572,-1.9332218597752429,0.322457762501717
W7_05.wav,3.295262481372503,1.0859413500376112,4.332448746658505,0.0061795749482877,0.0563197938153509,7.342390241479516e-05,15.001227177852616,7.924817549696946,0.2186996172717427,music,0.5256172629910854,-1.1437019224060527,0.8200735166472749
W7_06.wav,2.967036605403686,0.9129084395535344,4.209477588994951,0.0018600015848907,0.0223650706949301,0.0005322539989695,14.828665591778565,7.935854201244694,0.2494948215915224,music,-0.5072876450607992,-1.1108556925972042,0.8298725243644237
W7_07.wav,3.3177283525586008,1.4338603195318766,4.355182931250342,0.0202387486305718,0.1041729140253046,3.273721134472044e-05,13.828482337231296,6.959012099405957,0.5043961035209343,music,1.915285260665352,-2.674754383630324,-1.5536603353499985
W8_01.wav,2.92570372553419,0.8049640435146843,4.273387000829834,0.0005800355021924,0.0163032574817558,2.4757678770748423e-05,14.669270089383376,9.75166311260159,0.3995487221823599,music,-0.899469337447385,-0.9705398166670112,0.6696546169451779
W8_02.wav,3.405785018426928,1.9931723827759624,9.849342802906405,0.0346439092800731,0.1170875069323587,0.4318361827913257,14.190479812145965,8.876250022932767,0.3077738025611533,music,7.277017284417674,-0.6294403762311236,-1.8754832291987749
W8_03.wav,4.205722535140157,0.4101114347231092,4.807596568909004,8.442511905461117e-06,7.212626876673603e-06,1.9943204327750542e-05,14.096515514828816,7.534440373090892,0.3076429559422546,music,-1.386751458638167,-0.1064284185160125,-0.1440604965374754
W8_04.wav,3.5640037050349456,2.1390453995777907,9.916399355348489,0.0379469602420862,0.1183358381125465,0.4276113817130285,14.234858601429757,8.762559825598458,0.4399622449972512,music,7.617793442096421,-1.1090519717088372,-1.9205600927098876
W8_05.wav,3.3216749647518267,0.5855833582134868,4.3350328631465445,1.7176395221718156e-06,2.512794292908951e-05,3.948224916336276e-06,13.920430175496527,7.221962250993186,0.3440326693125308,music,-1.482433907925715,-0.9538487605783312,-0.4433888237194514
W8_06.wav,3.2741432404243827,1.1518855460843311,4.292975213970078,0.0078931029949903,0.0600657721369852,2.3277481245171007e-05,14.075504768173309,7.421054868072158,0.2658486325522675,music,0.4675865255883913,-1.2495465712761242,-0.5988446839180059
W8_08.wav,2.848811892312646,0.9398698804671656,4.070454557243527,0.0022409954622668,0.0276964205669007,0.0001168016170566,15.024911859147144,7.873097778448963,0.282605039864853,music,-0.3885974671064289,-1.479600900163366,1.0212453999887807
W9_01.wav,3.4589421091985124,0.9138476042978614,4.698599468803328,0.0005240613918497,0.0073325497796635,0.0001387482559844,14.100841778430356,7.764932842417341,0.3222128659570874,music,-0.8033387393291499,-0.6403811691533136,-0.1593848456902387
W9_02.wav,3.099201492890108,0.6796812926305194,4.112408266094039,0.0001332257126984,0.0010475383194863,0.0001820383776494,14.525147306792652,8.91780745494415,0.2931171564411103,music,-1.3025365816949095,-0.589676287494638,0.6434697846277757
W9_03.wav,2.8914232124775565,1.000344506922198,4.248735973485309,0.0021165938421549,0.013320645840477,0.004605319834836,15.006206337846953,7.920731855171255,0.2838957528019916,music,-0.4634530331702701,-1.273324040754759,1.1321401786169232
W9_04.wav,3.6686149944968793,0.7010315905448921,4.476768384380154,0.0020338805546247,0.0124894422456716,0.0038249894619396,13.9830302524854,8.020393288010355,0.4216864013515476,music,-0.9843388415244684,-0.8774035583197483,-0.4584261739162106
W9_05.wav,3.865375050961643,1.124231187834984,4.941241644590996,0.0050860963280798,0.0251398498384601,0.0093049400526435,13.11627627803436,7.848256964830634,0.2234493089482805,music,-0.1635679048250887,0.2168373706419207,-1.5717503166116769
W9_06.wav,3.0789610293765035,0.9589568164035192,4.1623732803734255,0.002035378850536,0.0164969848881312,1.0504196719723203e-05,14.709024960594656,7.839142209580999,0.4836970875719608,music,-0.6196028895434451,-1.8924368275484795,0.4751291112525701
W9_07.wav,3.412374182063917,0.7687580693981653,4.393920752757755,0.0011267193544059,0.0162202352448038,1.2275782675832889e-05,14.152582238146664,7.753989677272983,0.6303346443277834,music,-0.968108949569936,-2.026231713886353,-0.5018863344362862
W10_01.wav,3.506444514005349,0.8798505216128728,4.652326148279988,0.0007833309762417,0.0130643246956345,8.810372323515974e-05,14.70451151077668,7.106713619220181,0.4214219648679881,music,-0.5954207642815079,-1.4797441140409884,0.4604206426898302
W10_02.wav,3.471075751290132,0.7357827381747284,4.529677058994157,0.0003920871629142,0.0083974949518708,5.02486765301896e-05,14.14671642225299,8.484064977059647,0.5773618466873848,music,-1.116817403868397,-1.4342238267193366,-0.3139037111596099
W10_03.wav,2.8522735710202767,1.229430858962464,4.094769715520547,0.0048539880145625,0.0287260929385536,0.0007861075992405,14.24790577109498,8.083853501973369,0.4743104109424256,music,-0.1694911472400826,-1.900905082404048,-0.2122287161532131
W10_04.wav,3.293341536416306,1.1038300411383146,4.352048686281415,0.0036542294387509,0.0215943985266093,0.0019758631148552,13.764072926108812,7.799023755429848,0.3830717360211045,music,-0.442746035370773,-1.0783481122644452,-0.7821415887360239
W10_05.wav,5.144571886644219,2.786630696999665,9.544344420735516,0.0625242396638798,0.0850818576156677,0.2057514057734021,17.603779190041916,7.0957485547025385,0.2376010222777728,music,8.985567892323187,-0.8812156163891499,4.095816874619465
W10_06.wav,2.7588507950559897,0.5926808541028786,3.548876869128978,0.0003005365906176,0.0060074376850751,6.274779174937006e-06,14.726639316020952,7.369971504540371,0.4243432804008157,music,-1.4646175181297023,-2.071304201015194,0.5881270418921913
W10_07.wav,2.864354108726891,1.0543495069076154,3.63327298241127,0.0033579566531766,0.0225431993673986,9.91767480751554e-07,14.773644007746457,6.87999070962606,0.3385860226759109,music,-0.4527137649904876,-1.9973330426520173,0.6022435346229734
W10_08.wav,3.7131555823582256,1.052667675013446,4.939981985935728,0.003013042153255,0.0151840082016971,0.0076255714519185,14.188295151320393,8.122916544995922,0.1587137647167486,music,-0.2143447074545362,0.2020483861975167,0.1093471158262034
Negaive_01.wav,5.189572974900994,1.3680922241150213,7.300944877684849,0.0146418419408318,0.0127034095906275,0.0384916083951011,13.838392423378767,6.3049603170778274,0.1824379214458617,control_negative,1.5959684207530938,0.9851981053842336,-0.5803589404056136
Negative_02.wav,4.045599768382749,0.9393762677383128,5.484118789379173,0.0013903954215936,0.0237039202823172,0.0016993036529464,15.024627608745892,6.743439412475351,0.1190753939407053,control_negative,0.1399034583341609,-0.1177725659323337,1.067329516639196
